/m/082pc,west_bank.n.01
/m/01lyv,country_music.n.01
/m/0jm_,american_football.n.01
/m/06mz5,south_dakota.n.01
/m/0jfx,antarctica.n.01
/m/01wy6,clarinet.n.01
/m/03qjg,harmonica.n.01
/m/05qkp,papua_new_guinea.n.01
/m/05fky,north_dakota.n.01
/m/01w2v,cairo.n.02
/m/04g5k,latvia.n.01
/m/0163v,belarus.n.01
/m/09btk,trondheim.n.01
/m/0kyk,author.v.01
/m/0jfvs,liguria.n.01
/m/09lxtg,trinidad_and_tobago.n.01
/m/01gf5,baku.n.01
/m/068p2,pittsburgh.n.01
/m/07r_p,tallinn.n.01
/m/0fnb4,dhaka.n.01
/m/0165v,bolivia.n.01
/m/0k424,bruges.n.01
/m/07t_x,uzbekistan.n.01
/m/0d05q4,iraq.n.01
/m/017w_,bremen.n.01
/m/05kj_,oregon.n.01
/m/06mnr,statistics.n.01
/m/0h5k,anthropology.n.01
/m/09d_r,mountain.n.01
/m/017jq,british_isles.n.01
/m/04p0c,lower_saxony.n.01
/m/04lh6,liverpool.n.01
/m/04xn_,myanmar.n.01
/m/019mlh,shipbuilding.n.01
/m/059j2,netherlands.n.01
/m/07_f2,vermont.n.01
/m/05bkf,nuremberg.n.01
/m/0150n,bonn.n.01
/m/0ggq0m,classical_music.n.01
/m/0g39h,queensland.n.01
/m/09d11,meningitis.n.01
/m/0dclg,philadelphia.n.01
/m/0b3wk,united_states_house_of_representatives.n.01
/m/01rbb,crime.n.01
/m/04vmp,mumbai.n.01
/m/01zxx9,agra.n.01
/m/08nhwb,respiratory_disease.n.01
/m/0nr2v,basilicata.n.01
/m/0mn6,architect.n.01
/m/0h5m7,zaragoza.n.01
/m/02y8z,fencing.n.03
/m/021j38,chittagong.n.01
/m/03_d0,jazz.n.02
/m/0dn7v,sumo.n.01
/m/0j210,soprano.n.01
/m/07wh1,united_states_army.n.01
/m/0cvw9,kolkata.n.01
/m/04g61,luxembourg.n.02
/m/06c1y,romania.n.01
/m/016fly,professor.n.01
/m/0j5fv,headache.n.02
/m/025sd_y,harpsichordist.n.01
/m/06mx8,scandinavia.n.02
/m/04g51,literature.n.01
/m/015g7,bratislava.n.01
/m/06fz_,rhine.n.02
/m/01lb5,chess.n.02
/m/0j1z8,united_arab_emirates.n.01
/m/0jhd,azerbaijan.n.01
/m/019pcs,ethiopia.n.01
/m/06hdk,rotterdam.n.01
/m/01hbgs,old_age.n.01
/m/05sxg2,theatrical_producer.n.01
/m/096gm,bucharest.n.01
/m/0513yzt,ballet_dancer.n.01
/m/073q1,southeast_asia.n.01
/m/01lj9,chemistry.n.01
/m/03_r3,jamaica.n.01
/m/07tp2,uganda.n.01
/m/026zt,danube.n.01
/m/05lls,opera.n.01
/m/02jjt,entertainment.n.01
/m/01yf40,rawalpindi.n.01
/m/03d49,glucose.n.01
/m/01zsfx,bulawayo.n.01
/m/05g2b,nijmegen.n.01
/m/03bdv,greenwich_mean_time.n.01
/m/017v_,bavaria.n.01
/m/01tsq8,brescia.n.01
/m/02dtg,detroit.n.01
/m/09b9m,dresden.n.01
/m/0345h,germany.n.01
/m/0d6lp,san_francisco.n.01
/m/0l14qv,synthesizer.n.02
/m/088q4,zimbabwe.n.01
/m/034p8,greek_mythology.n.01
/m/02khs,eritrea.n.01
/m/04j53,liechtenstein.n.01
/m/0hkxq,broccoli.n.01
/m/0dprg,lyon.n.01
/m/0jgxn,psychologist.n.01
/m/02wt0,fiji.n.01
/m/04ykg,minnesota.n.01
/m/01c3q,bassoon.n.01
/m/01tjvv,durban.n.01
/m/02vxy_,catholic_church.n.01
/m/014vm4,hangzhou.n.01
/m/0d6nx,bern.n.01
/m/04s0m,metaphysics.n.01
/m/05kms,oboe.n.01
/m/074m2,syphilis.n.01
/m/06srk,senegal.n.01
/m/025syph,fighter_pilot.n.01
/m/05k7sb,massachusetts.n.01
/m/07tds,university_of_pennsylvania.n.01
/m/0d6n1,ballet.n.01
/m/06q2q,scientist.n.01
/m/04pyp5,hairdresser.n.01
/m/0c_xl,statistician.n.02
/m/039b5,galaxy.n.03
/m/0jt3tjf,kyrgyzstan.n.01
/m/0d8qb,journalist.n.01
/m/05w3f,psychedelic_rock.n.01
/m/07t58,united_states_senate.n.01
/m/07nqn,tower_of_london.n.01
/m/01sg4_,kandy.n.01
/m/0j0k,asia.n.01
/m/03m6j,hamas.n.01
/m/035dk,ghana.n.01
/m/036b_,guinea-bissau.n.01
/m/0ll3,august.n.01
/m/0196pc,cartoonist.n.01
/m/0g_gl,veracruz.n.01
/m/035hm,gibraltar.n.01
/m/016zwt,nepal.n.01
/m/07cc8,telepathy.n.01
/m/01_d4,chicago.n.01
/m/0jdd,afghanistan.n.01
/m/06cn5,riga.n.01
/m/04swd,moscow.n.01
/m/012t_z,businessperson.n.01
/m/01914,beijing.n.01
/m/0fdjb,supernatural.n.01
/m/06sw9,seychelles.n.01
/m/03v9w,iberian_peninsula.n.01
/m/05bcl,northern_ireland.n.01
/m/01tz3c,anthology.n.01
/m/068cn,piedmont.n.03
/m/01mk6,czechoslovakia.n.01
/m/059s8,new_brunswick.n.02
/m/09969,brain_tumor.n.01
/m/020g9r,prussia.n.01
/m/01gk3x,isfahan.n.01
/m/02m4t,existentialism.n.01
/m/03m3mgq,computer_scientist.n.01
/m/0166v,botswana.n.01
/m/0157g9,lesser_antilles.n.01
/m/0dhdp,leicester.n.02
/m/01445t,athlete.n.01
/m/07twz,uruguay.n.01
/m/0dlwj,phnom_penh.n.01
/m/02xh1,film_noir.n.01
/m/0ft0s,basra.n.01
/m/011s0,advertising.n.02
/m/0j603,mysore.n.01
/m/0hj6h,peshawar.n.01
/m/05ws7,police.n.01
/m/0947l,milan.n.01
/m/07wg3,united_states_navy.n.01
/m/07qzv,tel_aviv.n.01
/m/014w_8,sepsis.n.01
/m/05bmq,namibia.n.01
/m/025s7j4,potassium.n.01
/m/04ly1,louisiana.n.01
/m/02jx1,england.n.01
/m/02kcv4x,linoleic_acid.n.01
/m/07x4c,united_states_military_academy.n.01
/m/0cbvg,napoleonic_wars.n.01
/m/0gl2ny2,football_player.n.01
/m/04cvn_,art_critic.n.01
/m/0f4kp,vitamin_b6.n.01
/m/0gqfy,nagoya.n.01
/m/0k6nt,denmark.n.01
/m/0fpzwf,minneapolis.n.01
/m/040fv,july.n.01
/m/07c1v,technology.n.01
/m/014wxc,hawaiian_islands.n.01
/m/0d99m,padua.n.01
/m/0fhzf,belgrade.n.01
/m/05sfs,protestantism.n.01
/m/09j2d,clothing.n.01
/m/03s0w,iowa.n.02
/m/0d6qjf,central_intelligence_agency.n.01
/m/05qfh,psychology.n.01
/m/05xls,programmer.n.01
/m/0j1_3,java.n.01
/m/0hknf,genoa.n.01
/m/01bl8s,common-law_marriage.n.01
/m/04qdj,lausanne.n.01
/m/01xbgx,cambodia.n.01
/m/05qmj,plato.n.01
/m/0nbcg,songwriter.n.01
/m/01l2m3,heart_failure.n.01
/m/04w58,monaco.n.01
/m/03nh9,heterosexuality.n.01
/m/04wlh,mozambique.n.01
/m/034cm,great_britain.n.02
/m/0f3kl,diarrhea.n.01
/m/05fhy,nebraska.n.01
/m/0cjf0,fever.n.01
/m/07z1m,virginia.n.01
/m/0d1t3,dressage.n.01
/m/04hzj,liberia.n.01
/m/0169t,burundi.n.01
/m/07_pf,venice.n.01
/m/0ldpy,adolescence.n.01
/m/0130xz,general_officer.n.01
/m/0j862,tenor.n.03
/m/05qgc,poetry.n.01
/m/0gz_,aristotle.n.01
/m/0l14gg,soundtrack.n.01
/m/063yv,psychosis.n.01
/m/0b1mf,salzburg.n.01
/m/05kyr,ottoman_empire.n.01
/m/0c75w,espoo.n.01
/m/030qb3t,los_angeles.n.01
/m/05r5c,piano.n.01
/m/01crd5,vietnam.n.01
/m/01bs9f,civil_engineer.n.01
/m/017236,chongqing.n.01
/m/06mq7,science.n.01
/m/0d9jr,seattle.n.01
/m/07jq_,terrorism.n.01
/m/07t21,ukraine.n.01
/m/01c4pv,turkmenistan.n.01
/m/017gry,essen.n.01
/m/0fm7s,bergen.n.01
/m/05lf_,october.n.01
/m/02dwn9,starting_pitcher.n.01
/m/01g2q,bipolar_disorder.n.01
/m/0ck7l,ninja.n.02
/m/0jk_8,hebei.n.01
/m/07ytt,vatican_city.n.01
/m/0261m,caribbean.n.02
/m/028c_8,catcher.n.01
/m/02ky346,engineering.n.02
/m/09c17,bangalore.n.01
/m/0j__m,united_states_fish_and_wildlife_service.n.01
/m/07sb1,tartu.n.01
/m/0fhmy,innsbruck.n.01
/m/0h3bn,dysentery.n.01
/m/01bgkq,chemnitz.n.01
/m/0dbks,douala.n.01
/m/02vrr,epilepsy.n.01
/m/045m1_,jesus.n.01
/m/03q5t,harpsichord.n.01
/m/03rz4,indian_ocean.n.01
/m/0f8l9c,france.n.01
/m/07xhy,united_states_coast_guard.n.01
/m/02n5d,english_civil_war.n.01
/m/02vzc,finland.n.01
/m/05rd8,pope.n.01
/m/0824r,wisconsin.n.02
/m/05r4w,portugal.n.01
/m/049k4w,right_fielder.n.01
/m/05wvs,protein.n.01
/m/0jdx,albania.n.01
/m/03shp,iran.n.01
/m/028mpr,curitiba.n.01
/m/022b_,casablanca.n.01
/m/0jgd,argentina.n.01
/m/06yyp,sikhism.n.01
/m/0fmyd,abidjan.n.01
/m/014d7f,fluoride.n.01
/m/01g6gs,black_and_white.n.02
/m/0n03f,waterford.n.01
/m/015qh,bulgaria.n.01
/m/01mtt,card_game.n.01
/m/0fjfh,capsicum.n.01
/m/01t7j,calvinism.n.01
/m/0hg11,hypothyroidism.n.01
/m/04j5jl,master_of_ceremonies.n.01
/m/04rjg,mathematics.n.01
/m/059_c,nevada.n.01
/m/01nqj,cape_verde.n.01
/m/0fnff,hanoi.n.01
/m/05cw8,november.n.01
/m/0fr_v,paramaribo.n.01
/m/0t_2,american_english.n.01
/m/01cgxp,mosul.n.01
/m/03z19,internal_revenue_service.n.01
/m/0124qd,inner_hebrides.n.01
/m/02j9z,europe.n.01
/m/07bxhl,bhutan.n.01
/m/01gr6h,greek_orthodox_church.n.01
/m/0df4y,tianjin.n.01
/m/058w5,michelangelo.n.01
/m/0dl5d,progressive_rock.n.01
/m/017cw,byzantine_empire.n.01
/m/07tcs,uppsala.n.01
/m/0dq3c,vice_president.n.01
/m/02bqy,dartmouth_college.n.01
/m/09f07,delhi.n.01
/m/0k3p,amsterdam.n.01
/m/0f2v0,miami.n.02
/m/039v1,guitarist.n.01
/m/02jhc,ethics.n.02
/m/030pm0,legislator.n.01
/m/0h3tv,valencia.n.02
/m/01w3v,cornell_university.n.01
/m/0fsmy,tashkent.n.01
/m/0d05w3,china.n.01
/m/06vkl,september.n.01
/m/01c8w0,conducting.n.02
/m/05r6t,punk_rock.n.01
/m/0d2ww,supermodel.n.01
/m/047t_,kiribati.n.01
/m/0hzgf,tampere.n.01
/m/0164v,benin.n.01
/m/05fkf,north_carolina.n.01
/m/0hg5,andorra.n.01
/m/06ryl,saint_kitts_and_nevis.n.01
/m/02h661t,dentist.n.01
/m/01snm,cincinnati.n.01
/m/0l3cy,wuhan.n.01
/m/05798,merchant.n.01
/m/06npd,slovakia.n.01
/m/01b30l,organist.n.01
/m/095w_,budapest.n.01
/m/0166b,bosnia_and_herzegovina.n.01
/m/02y74,field_hockey.n.01
/m/01yj2,cape_town.n.01
/m/02cgp8,blue_ridge_mountains.n.01
/m/07_nf,vietnam_war.n.01
/m/07ssc,united_kingdom.n.01
/m/015fr,brazil.n.01
/m/0k9wp,united_states_air_force_academy.n.01
/m/0jgx,armenia.n.01
/m/04hvw,lesotho.n.01
/m/04sqj,mexico_city.n.01
/m/0fngf,harare.n.01
/m/0cf0s,kinshasa.n.01
/m/0167v,brunei.n.01
/m/06mzp,switzerland.n.01
/m/04tr1,malawi.n.01
/m/014kbl,puppeteer.n.01
/m/023k2,corporation.n.01
/m/06z5s,suicide.n.01
/m/02rsl1,second_baseman.n.01
/m/03jgz,historian.n.01
/m/01pj7,croatia.n.01
/m/06t8v,slovenia.n.01
/m/048n7,korean_war.n.01
/m/01pk8b,jeddah.n.01
/m/036hv,geology.n.01
/m/02kcz,equatorial_guinea.n.01
/m/03rk0,india.n.01
/m/0f4hc,pantothenic_acid.n.01
/m/025s0zp,manganese.n.01
/m/0g970,north_vietnam.n.01
/m/01w613,variety_show.n.01
/m/02p0s5r,psychiatrist.n.01
/m/025s7x6,phosphorus.n.01
/m/0fhmf,linz.n.01
/m/0lkm,april.n.01
/m/015j7,bible.n.01
/m/01kr6k,treasurer.n.01
/m/03rjj,italy.n.01
/m/019jw,blood.n.01
/m/035qy,greece.n.01
/m/011hq1,sikkim.n.01
/m/016wzw,peru.n.01
/m/043q4d,contestant.n.01
/m/015cl6,medal_of_honor.n.01
/m/05cgv,nigeria.n.01
/m/07mgr,turin.n.01
/m/071vr,san_diego.n.01
/m/05fjy,new_mexico.n.01
/m/0dttf,addis_ababa.n.01
/m/04psf,leukemia.n.01
/m/06p5g,solar_system.n.01
/m/049lr,karnataka.n.01
/m/0dcp_,cystic_fibrosis.n.01
/m/059t8,nova_scotia.n.02
/m/05kr_,ontario.n.02
/m/06sff,san_marino.n.02
/m/07dvs,tajikistan.n.01
/m/0694j,quebec.n.02
/m/0ggx5q,dance_music.n.02
/m/0h948,poverty.n.01
/m/06s_2,sierra_leone.n.01
/m/03khn,helsinki.n.01
/m/06n8j,sarajevo.n.01
/m/07kg3,tuscany.n.01
/m/015dvh,national_park_service.n.01
/m/037mh8,philosophy.n.02
/m/02w9s,faroe_islands.n.02
/m/01jnf1,crimson.n.01
/m/01f62,barcelona.n.01
/m/01c83m,colonel.n.01
/m/09pmkv,malaysia.n.01
/m/019x4f,carpentry.n.01
/m/02wzv,french_polynesia.n.01
/m/059g4,north_america.n.01
/m/03548,gabon.n.01
/m/028q7m,tabriz.n.01
/m/01sjmd,biochemist.n.01
/m/041y2,journalism.n.01
/m/0d331,potsdam.n.01
/m/0fhsz,naples.n.01
/m/0pf5y,mannheim.n.01
/m/02k1b,ecuador.n.01
/m/04kf4,leipzig.n.01
/m/04v3q,malta.n.01
/m/02kx3,eindhoven.n.01
/m/0b90_r,mexico.n.01
/m/06s0l,saint_lucia.n.01
/m/050l8,montana.n.01
/m/01pxqx,monrovia.n.01
/m/09d4_,kyoto.n.01
/m/01hnp,british_empire.n.01
/m/025y67,kumasi.n.01
/m/05mph,oklahoma.n.01
/m/0430_,jerusalem.n.01
/m/0bynt,track_and_field.n.01
/m/01w5m,columbia_university.n.01
/m/025tmkg,accountant.n.01
/m/0jbk,animal.n.01
/m/04hqz,lebanon.n.01
/m/0c58k,diabetes_mellitus.n.01
/m/025t3bg,air_travel.n.01
/m/03gyl,haiti.n.01
/m/0fk3s,sioux.n.01
/m/0n1h,artist.n.01
/m/01669t,hunan.n.01
/m/0155j3,cebu.n.01
/m/09gvd,niacin.n.01
/m/036n1,geologist.n.01
/m/0889d,yerevan.n.01
/m/015jr,british_columbia.n.01
/m/05v10,paraguay.n.01
/m/0g3bw,honshu.n.01
/m/07z4p,video.n.01
/m/0cpyv,weimar.n.01
/m/02xry,florida.n.01
/m/017s1k,amyotrophic_lateral_sclerosis.n.01
/m/02xlf,fiction.n.01
/m/0kbq,american_civil_war.n.01
/m/09wc5,shiraz.n.01
/m/06qmk,schutzstaffel.n.01
/m/0l3q2,belo_horizonte.n.01
/m/0g3cw,hiroshima.n.01
/m/05l64,oslo.n.01
/m/0l14md,percussion_instrument.n.01
/m/012jc,alcoholism.n.01
/m/0jzc,arabic.n.01
/m/04wsz,middle_east.n.01
/m/04w_7,may.n.01
/m/07_9_,volcano.n.02
/m/01kpt,bronze_star_medal.n.01
/m/059qw,north_sea.n.01
/m/0g8bw,south_vietnam.n.01
/m/01b7b,bishop.n.01
/m/01n7q,california.n.01
/m/020xn5,illustrator.n.01
/m/06vr2,smallpox.n.01
/m/01_4z,chiang_kai-shek.n.01
/m/0f2tj,new_orleans.n.01
/m/0mkg,accordion.n.01
/m/0f2yw,doha.n.01
/m/03902,geneva.n.01
/m/01mkq,computer_science.n.01
/m/01fc50,anti-war_movement.n.01
/m/04cjn,karachi.n.01
/m/07_kq,vilnius.n.01
/m/0pqc5,mayor.n.01
/m/07f1x,thailand.n.01
/m/0kstw,yokohama.n.01
/m/0km5c,german_shepherd.n.01
/m/01mjq,czech_republic.n.01
/m/01v8c,cologne.n.01
/m/0h7x,austria.n.01
/m/0ck6r,swansea.n.01
/m/04ty8,maldives.n.01
/m/0cm2xh,world_war_i.n.01
/m/025sppp,investor.n.01
/m/01lfy,copenhagen.n.01
/m/018w8,basketball.n.01
/m/0g0vx,farmer.n.01
/m/04rrd,maryland.n.01
/m/0193x,biochemistry.n.01
/m/05b4w,norway.n.01
/m/0fv4v,ivory_coast.n.01
/m/03tmr,ice_hockey.n.01
/m/06qd3,south_korea.n.01
/m/0dlxj,minsk.n.01
/m/05r_j,petroleum.n.01
/m/0h_m,adventure.n.01
/m/02k54,egypt.n.01
/m/0qm40,rostock.n.01
/m/0g9pc,virus.n.01
/m/0v74,al-qaeda.n.01
/m/025sf0_,sodium.n.01
/m/025tkqy,calcium.n.01
/m/09pxc,palermo.n.01
/m/03_2f,igneous_rock.n.01
/m/06mkj,spain.n.01
/m/07lqg0,biologist.n.01
/m/04jpl,london.n.01
/m/0gqkd,fukuoka.n.01
/m/0l8bg,posttraumatic_stress_disorder.n.01
/m/0fmtd,puppet.n.03
/m/0g7yx,messina.n.01
/m/06tgw,somalia.n.01
/m/0165b,bermuda.n.01
/m/0846v,wyoming.n.01
/m/01z215,saudi_arabia.n.01
/m/05b6c,neuroscience.n.01
/m/0mkz,artificial_intelligence.n.01
/m/0x0w,aesthetics.n.01
/m/03lrls,civilization.n.01
/m/05gqf,nagasaki.n.01
/m/0194d,badminton.n.01
/m/01sdzg,third_baseman.n.01
/m/0c7hq,campania.n.01
/m/053rd,mining.n.01
/m/05gqy,nanjing.n.01
/m/0f2rq,dallas.n.01
/m/01773g,stavanger.n.01
/m/0jdtt,marseille.n.01
/m/025s0s0,magnesium.n.01
/m/07jwr,tuberculosis.n.01
/m/01p8s,costa_rica.n.01
/m/01_bhs,fast_food.n.01
/m/02j8z,evolution.n.02
/m/07rj5,tibet.n.01
/m/03dm7,greenwich_village.n.01
/m/0gp5l6,sapporo.n.01
/m/02lyr4,outfielder.n.01
/m/0fn2g,bangkok.n.01
/m/04wgh,morocco.n.01
/m/05ff6,northern_territory.n.01
/m/07fj_,tunisia.n.01
/m/03nk0g,news_program.n.01
/m/01k4f,basel.n.01
/m/02_h0,feminism.n.01
/m/02xx5,february.n.01
/m/0gjm7,surveying.n.01
/m/07y_7,violin.n.01
/m/0f2w0,san_antonio.n.01
/m/05qjc,performing_arts.n.01
/m/0j5b8,napoleon.n.01
/m/0498y,kentucky.n.01
/m/05r9t,popular_music.n.01
/m/034ns,geography.n.01
/m/0w7c,acting.n.01
/m/06cmp,roman_empire.n.01
/m/0125ny,lake_district.n.01
/m/0155w,blues.n.01
/m/07fb6,tonga.n.01
/m/01sh2,carbohydrate.n.01
/m/04w4s,moldova.n.01
/m/06gmr,rio_de_janeiro.n.01
/m/02k8k,el_salvador.n.01
/m/07dzf,tanzania.n.01
/m/0154j,belgium.n.01
/m/0dyl9,milwaukee.n.01
/m/06m_5,sri_lanka.n.01
/m/03pty,hotel.n.01
/m/01bm_,brown_university.n.01
/m/03xks,insurance.n.01
/m/04hhv,laos.n.01
/m/05qhw,poland.n.01
/m/02sddg,left_fielder.n.01
/m/06q1r,scotland.n.01
/m/0cx2r,alsace.n.01
/m/0l14j_,flute.n.01
/m/0542n,malaria.n.01
/m/013g3,alexandria.n.02
/m/0dcqh,multiple_sclerosis.n.01
/m/02p0tjr,vitamin_a.n.01
/m/06rvn,snare_drum.n.01
/m/09472,sparta.n.01
/m/0x2fg,homicide.n.01
/m/04s7y,manitoba.n.01
/m/025sf8g,selenium.n.01
/m/088vb,zambia.n.01
/m/03082,folklore.n.01
/m/01cx_,boston.n.01
/m/025352,lyricist.n.01
/m/0727_,stuttgart.n.01
/m/034m8,guyana.n.01
/m/07348,sabah.n.01
/m/020w2,cornet.n.01
/m/05148p4,keyboard_instrument.n.01
/m/03gj2,hungary.n.01
/m/0c78m,asthma.n.01
/m/027rn,dominican_republic.n.01
/m/0g3bc,kobe.n.01
/m/035v3,greenland.n.01
/m/05vyk,pianist.n.01
/m/0d060g,canada.n.01
/m/0hyxv,glasgow.n.01
/m/02jknp,film_director.n.01
/m/028fjr,columnist.n.01
/m/0g8fs,united_states_naval_academy.n.01
/m/0jyw,ankara.n.01
/m/0fp5z,limerick.n.01
/m/056_y,madrid.n.01
/m/02_vs,friesland.n.02
/m/02jcc,epistemology.n.01
/m/05sb1,pakistan.n.01
/m/049yf,kyushu.n.01
/m/09lbv,drummer.n.01
/m/01n8qg,solomon_islands.n.01
/m/08mh3kd,semiconductor.n.01
/m/0pmn7,porto.n.01
/m/0345_,guatemala.n.01
/m/0lcd,alps.n.01
/m/02cl1,denver.n.01
/m/0d1yn,graz.n.01
/m/0dqyw,osaka.n.01
/m/0bzty,lombardy.n.01
/m/0fbdb,fragaria.n.01
/m/02mjs7,law_degree.n.01
/m/040fb,june.n.01
/m/06v36,swaziland.n.01
/m/067nv,preacher.n.01
/m/02lp1,electrical_engineering.n.01
/m/0dfcn,oahu.n.01
/m/0c8tk,chennai.n.01
/m/0df9z,holy_roman_emperor.n.01
/m/06vbd,syria.n.01
/m/0162b,bangladesh.n.01
/m/05vz3zq,soviet_union.n.01
/m/05qx1,panama.n.01
/m/03ryn,indonesia.n.01
/m/0swlx,pashto.n.01
/m/0859_,wind_instrument.n.01
/m/085h1,world_trade_organization.n.01
/m/0cxn2,ice_cream.n.01
/m/0j4b,angola.n.01
/m/07g0_,the_hague.n.01
/m/0156q,berlin.n.01
/m/01xpg,carthage.n.01
/m/0flsf,arnhem.n.01
/m/05l5n,oxford.n.01
/m/03h2c,honduras.n.01
/m/018ym2,plovdiv.n.01
/m/01bkb,bali.n.01
/m/0bp_7,wiesbaden.n.01
/m/04pnx,latin_america.n.01
/m/0ftkx,taipei.n.01
/m/01gkg3,associate_degree.n.01
/m/05c74,nicaragua.n.01
/m/02qkt,eurasia.n.01
/m/0hjy,alaska.n.01
/m/04llb,lisbon.n.01
/m/025tjcb,secondary_school.n.01
/m/01j4rs,santiago_de_cuba.n.01
/m/01l3lx,antilles.n.01
/m/0dc_v,astronomy.n.01
/m/06ms6,sociology.n.01
/m/01fqm,baghdad.n.01
/m/029tx,dinosaur.n.01
/m/0pf2,applied_mathematics.n.01
/m/0d0vqn,sweden.n.01
/m/0166b8,yunnan.n.01
/m/029bkp,bandleader.n.01
/m/03_ly,january.n.01
/m/0hn4h,ho_chi_minh_city.n.01
/m/04gdr,louvre.n.01
/m/065ky,pyrenees.n.01
/m/0f2r6,salt_lake_city.n.01
/m/03x1x,iroquois.n.01
/m/01mf0,software.n.01
/m/02wszf,infielder.n.01
/m/07z5n,vanuatu.n.01
/m/05wgy,pediatrics.n.01
/m/0171b8,kaunas.n.01
/m/0qjd,aachen.n.01
/m/01skqzw,united_states_marine_corps.n.01
/m/02cft,dublin.n.01
/m/04gzd,lithuania.n.01
/m/01cdt5,shortness_of_breath.n.01
/m/0bzjf,veneto.n.01
/m/0393g,guangzhou.n.01
/m/0h9c,astronomer.n.01
/m/01sgl,cycling.n.01
/m/04gqr,libya.n.01
/m/0m__z,galway.n.01
/m/01l5t6,librarian.n.01
/m/06z49,slavery.n.03
/m/0cl8c,leiden.n.01
/m/01xyy,crete.n.01
/m/081mh,west_virginia.n.01
/m/0fzb5,psychic.n.01
/m/05fjf,new_jersey.n.01
/m/0c61p,calabria.n.01
/m/0m93,avicenna.n.01
/m/01c72t,composer.n.01
/m/045c7b,google.v.01
/m/06wrt,sailing.n.02
/m/03676,guinea.n.03
/m/058wp,mecca.n.01
/m/02j7k,english_channel.n.01
/m/07ylj,venezuela.n.01
/m/01_c4,city_of_london.n.01
/m/028kb,december.n.01
/m/02bb26,trinidad.n.01
/m/01z9v6,pitcher.n.01
/m/0fxrk,hokkaido.n.01
/m/05vtw,psychiatry.n.01
/m/024hh1,mashhad.n.01
/m/029jpy,new_england.n.01
/m/07b_l,texas.n.01
/m/07dfk,tokyo.n.01
/m/0135k2,dortmund.n.01
/m/01cgz,boxing.n.01
/m/04vjh,mauritania.n.01
/m/03s5t,idaho.n.01
/m/0htp,astronaut.n.01
/m/0dgfx,braunschweig.n.01
/m/03v0t,illinois.n.01
/m/0cffd,ferrara.n.01
/m/05tbn,pennsylvania.n.01
/m/04s2z,mathematician.n.01
/m/06n6p,social_science.n.01
/m/09c7w0,united_states.n.01
/m/01zv_,catalonia.n.01
/m/047lj,kazakhstan.n.01
/m/04k8n,lipid.n.01
/m/0d9s5,utrecht.n.01
/m/0342h,guitar.n.01
/m/06s6l,saint_vincent_and_the_grenadines.n.01
/m/0cw5k,pyongyang.n.01
/m/035yg,grenada.n.01
/m/0ddct,piracy.n.01
/m/03spz,israel.n.01
/m/01z88t,yemen.n.01
/m/07srw,utah.n.01
/m/0d1w9,prison.n.01
/m/07nf6,thuringia.n.01
/m/03h64,hong_kong.n.01
/m/094jv,baltimore.n.01
/m/0xnt5,lahore.n.01
/m/094vf,medina.n.01
/m/0bld8,katowice.n.01
/m/05gd9,nationalism.n.04
/m/09949m,istanbul.n.01
/m/0cv3w,las_vegas.n.01
/m/059f4,new_hampshire.n.01
/m/06g7c,rheumatoid_arthritis.n.01
/m/02j62,economics.n.01
/m/01___w,lecturer.n.02
/m/07bs0,tennis.n.01
/m/0h8d,american_samoa.n.01
/m/02k6hp,cardiovascular_disease.n.01
/m/01lp8,christianity.n.01
/m/0jbn5,xinjiang.n.01
/m/01l3k6,dalian.n.01
/m/0j5g9,wales.n.01
/m/0dq9p,pneumonia.n.01
/m/02hrh0_,honolulu.n.01
/m/06l8d,restaurant.n.01
/m/0b2mc,thessaloniki.n.01
/m/0p2n,andes.n.01
/m/09bkv,westminster.n.01
/m/0h9dj,skin_cancer.n.01
/m/0dxtg,screenwriter.n.01
/m/01n6c,comoros.n.01
/m/0ltv,auto_racing.n.01
/m/054rw,marrakesh.n.01
/m/0fs44,rabat.n.01